Music,Slow songs or fast songs,Dance,Folk,Country,Classical music,Musical,Pop,Rock,Metal or Hardrock,Punk,"Hiphop, Rap","Reggae, Ska","Swing, Jazz",Rock n roll,Alternative,Latino,"Techno, Trance",Opera,Movies,Horror,Thriller,Comedy,Romantic,Sci-fi,War,Fantasy/Fairy tales,Animated,Documentary,Western,Action,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Flying,Storm,Darkness,Heights,Spiders,Snakes,Rats,Ageing,Dangerous dogs,Fear of public speaking,Smoking,Alcohol,Healthy eating,Daily events,Prioritising workload,Writing notes,Workaholism,Thinking ahead,Final judgement,Reliability,Keeping promises,Loss of interest,Friends versus money,Funniness,Fake,Criminal damage,Decision making,Elections,Self-criticism,Judgment calls,Hypochondria,Empathy,Eating to survive,Giving,Compassion to animals,Borrowed stuff,Loneliness,Cheating in school,Health,Changing the past,God,Dreams,Charity,Number of friends,Punctuality,Lying,Waiting,New environment,Mood swings,Appearence and gestures,Socializing,Achievements,Responding to a serious letter,Children,Assertiveness,Getting angry,Knowing the right people,Public speaking,Unpopularity,Life struggles,Happiness in life,Energy levels,Small - big dogs,Personality,Finding lost valuables,Getting up,Interests or hobbies,Parents' advice,Questionnaires or polls,Internet usage,Finances,Shopping centres,Branded clothing,Entertainment spending,Spending on looks,Spending on gadgets,Spending on healthy eating,Age,Height,Weight,Number of siblings,Gender,Left - right handed,Education,Only child,Village - town,House - block of flats,BMI
5.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,5.0,5.0,3.0,1.0,4.0,5.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,5.0,5.0,4.0,3.0,1.0,4.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,5.0,2.0,2.0,5.0,1.0,3.0,4.0,1.0,1.0,5.0,1.0,5.0,5.0,2.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,5.0,4.0,3.0,5.0,3.0,2.0,5.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,4.0,1.0,3.0,5.0,3.0,4.0,5.0,5.0,0.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,19.0,165.0,51.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,18.732782369146005
5.0,3.0,4.0,5.0,1.0,3.0,3.0,4.0,5.0,1.0,1.0,3.0,1.0,3.0,5.0,2.0,5.0,5.0,3.0,5.0,1.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,1.0,5.0,5.0,5.0,2.0,1.0,1.0,3.0,5.0,3.0,2.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,1.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,0.0,2.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,25.0,168.0,62.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,21.967120181405896
5.0,5.0,3.0,1.0,2.0,3.0,2.0,5.0,3.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,5.0,1.0,4.0,5.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,19.0,185.0,65.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,18.991964937910883
5.0,3.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,5.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0,3.0,5.0,2.0,4.0,3.0,3.0,2.0,5.0,4.0,5.0,3.0,4.0,1.0,3.0,0.0,1.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,3.0,5.0,3.0,4.0,0.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,18.0,165.0,55.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,20.2020202020202
5.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,5.0,3.0,4.0,2.0,3.0,3.0,5.0,1.0,1.0,5.0,3.0,1.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,1.0,2.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,2.0,5.0,1.0,3.0,3.0,2.0,5.0,2.0,1.0,1.0,4.0,1.0,0.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,1.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,4.0,3.0,5.0,3.0,1.0,5.0,2.0,2.0,1.0,3.0,1.0,5.0,3.0,3.0,5.0,3.0,3.0,1.0,5.0,2.0,1.0,5.0,4.0,5.0,1.0,5.0,4.0,4.0,5.0,3.0,5.0,2.0,2.0,5.0,3.0,5.0,5.0,3.0,5.0,17.0,167.0,48.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,17.21108680841909
5.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,5.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,1.0,4.0,3.0,5.0,2.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,2.0,1.0,2.0,3.0,1.0,5.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,2.0,4.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,5.0,5.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,0.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,5.0,3.0,1.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,0.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,18.0,174.0,64.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,21.13885585942661
4.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,5.0,5.0,5.0,1.0,2.0,5.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,5.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,5.0,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,4.0,0.0,1.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0,4.0,3.0,1.0,5.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0,1.0,5.0,2.0,2.0,5.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,5.0,5.0,3.0,2.0,1.0,4.0,3.0,5.0,4.0,3.0,1.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,20.0,171.0,63.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,21.54509079716836
5.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,2.0,5.0,1.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,1.0,3.0,1.0,2.0,5.0,3.0,3.0,4.0,2.0,4.0,5.0,3.0,5.0,3.0,5.0,2.0,4.0,5.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,5.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,2.0,5.0,4.0,4.0,1.0,1.0,5.0,5.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0,4.0,2.0,4.0,3.0,4.0,5.0,1.0,4.0,1.0,1.0,4.0,4.0,3.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,17.0,170.0,55.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,19.031141868512112
5.0,3.0,2.0,5.0,2.0,4.0,5.0,4.0,5.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,1.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,0.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,1.0,5.0,1.0,3.0,3.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,182.0,70.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,21.132713440405748
4.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,5.0,2.0,2.0,3.0,4.0,3.0,5.0,1.0,4.0,5.0,4.0,3.0,2.0,4.0,5.0,3.0,1.0,4.0,4.0,5.0,5.0,2.0,2.0,4.0,2.0,2.0,5.0,5.0,2.0,3.0,4.0,5.0,2.0,5.0,4.0,1.0,5.0,5.0,3.0,1.0,5.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,0.0,1.0,4.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,1.0,3.0,5.0,3.0,5.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,5.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,0.0,2.0,2.0,4.0,5.0,3.0,3.0,3.0,19.0,190.0,80.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,22.1606648199446
4.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,5.0,5.0,3.0,4.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,5.0,3.0,5.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,2.0,5.0,3.0,4.0,1.0,5.0,1.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,5.0,2.0,3.0,4.0,5.0,2.0,1.0,0.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,19.0,187.0,80.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,22.87740570219337
5.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,5.0,4.0,1.0,2.0,2.0,5.0,5.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,1.0,5.0,4.0,2.0,4.0,2.0,2.0,5.0,1.0,2.0,5.0,5.0,4.0,2.0,3.0,5.0,4.0,5.0,2.0,3.0,5.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,3.0,5.0,5.0,5.0,4.0,2.0,3.0,2.0,1.0,1.0,3.0,5.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,5.0,2.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,0.0,2.0,3.0,1.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,0.0,3.0,3.0,5.0,3.0,3.0,5.0,2.0,19.0,193.0,83.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,22.28247738194314
5.0,3.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,2.0,1.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,2.0,4.0,5.0,4.0,5.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,4.0,2.0,3.0,5.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,2.0,5.0,3.0,4.0,3.0,5.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,2.0,4.0,2.0,5.0,1.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,5.0,5.0,4.0,2.0,0.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,16.0,177.0,70.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,22.34351559258195
5.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,1.0,2.0,4.0,1.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,5.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,3.0,1.0,3.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,5.0,3.0,4.0,3.0,2.0,1.0,2.0,5.0,5.0,5.0,1.0,5.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,0.0,1.0,2.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,1.0,4.0,5.0,3.0,5.0,1.0,3.0,3.0,5.0,5.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,5.0,18.0,158.0,50.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,20.0288415318058
5.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,1.0,5.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,5.0,5.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,5.0,3.0,2.0,5.0,1.0,1.0,5.0,1.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,1.0,2.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,1.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,3.0,4.0,4.0,1.0,5.0,3.0,5.0,4.0,1.0,3.0,5.0,1.0,2.0,1.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,2.0,1.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,19.0,178.0,80.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,25.24933720489837
5.0,5.0,3.0,2.0,2.0,4.0,1.0,2.0,5.0,5.0,4.0,2.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,5.0,5.0,5.0,4.0,3.0,5.0,2.0,2.0,5.0,5.0,2.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,2.0,1.0,5.0,5.0,2.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,4.0,3.0,4.0,2.0,0.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,4.0,5.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,0.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,2.0,3.0,1.0,5.0,2.0,2.0,5.0,4.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,20.0,168.0,59.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,20.90419501133787
5.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0,5.0,1.0,3.0,3.0,5.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,5.0,2.0,1.0,4.0,5.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,4.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,5.0,4.0,5.0,2.0,2.0,1.0,3.0,5.0,3.0,3.0,4.0,3.0,1.0,5.0,3.0,1.0,2.0,0.0,1.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,0.0,1.0,4.0,1.0,2.0,5.0,1.0,4.0,19.0,162.0,52.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,19.814052735863434
5.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,4.0,3.0,5.0,4.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,5.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,4.0,4.0,5.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,1.0,5.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,2.0,4.0,0.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,21.0,192.0,93.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,25.227864583333332
2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,5.0,1.0,5.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,5.0,5.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,5.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,3.0,5.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,0.0,2.0,2.0,3.0,3.0,4.0,1.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,1.0,3.0,5.0,1.0,0.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,24.0,185.0,120.0,2.0,1.0,0.0,5.0,0.0,1.0,1.0,35.06208911614317
4.0,5.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,1.0,2.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,4.0,2.0,3.0,3.0,1.0,5.0,5.0,3.0,3.0,5.0,2.0,5.0,3.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,1.0,2.0,5.0,3.0,5.0,2.0,1.0,5.0,5.0,23.0,190.0,95.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,26.31578947368421
5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,5.0,5.0,3.0,2.0,2.0,4.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,1.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,30.0,173.0,69.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,23.054562464499316
